MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000010001082,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814759  ,      
800,000010001083,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814760  ,      
800,000010001084,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814761  ,      
800,000010001085,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814762  ,      
800,000010001086,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814763  ,      
800,000010001087,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814764  ,      
800,000010001088,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814765  ,      
800,000010001089,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814766  ,      
800,000010001090,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814767  ,      
800,000010001091,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814768  ,      
800,000010001092,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814769  ,      
800,000010001093,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814770  ,      
800,000010001094,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814771  ,      
800,000010001095,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814772  ,      
800,000010001096,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814773  ,      
800,000010001097,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814774  ,      
800,000010001098,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814775  ,      
800,000010001099,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814776  ,      
800,000010001100,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814777  ,      
800,000010001101,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814778  ,      
800,000010001102,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814779  ,      
800,000010001103,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814780  ,      
800,000010001104,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814781  ,      
800,000010001105,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814782  ,      
800,000010001106,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814783  ,      
800,000010001107,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814784  ,      
800,000010001108,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814785  ,      
800,000010001109,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814786  ,      
800,000010001110,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814787  ,      
800,000010001111,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814788  ,      
800,000010001112,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814789  ,      
800,000010001113,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814790  ,      
800,000010001114,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814791  ,      
800,000010001115,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814792  ,      
800,000010001116,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814793  ,      
800,000010001117,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814794  ,      
800,000010001118,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814795  ,      
800,000010001119,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814796  ,      
800,000010001120,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814797  ,      
800,000010001121,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814798  ,      
800,000010001122,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814799  ,      
800,000010001123,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814800  ,      
800,000010001124,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814801  ,      
800,000010001125,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814802  ,      
800,000010001126,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814803  ,      
800,000010001127,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814804  ,      
800,000010001128,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814805  ,      
800,000010001129,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814806  ,      
800,000010001130,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814807  ,      
800,000010001131,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814808  ,      
800,000010001132,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814809  ,      
800,000010001133,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814810  ,      
800,000010001134,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814811  ,      
800,000010001135,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814812  ,      
800,000010001136,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814813  ,      
800,000010001137,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814814  ,      
800,000010001138,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814815  ,      
800,000010001139,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814816  ,      
800,000010001140,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814817  ,      
800,000010001141,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814818  ,      
800,000010001142,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814819  ,      
800,000010001143,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814820  ,      
800,000010001144,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814821  ,      
800,000010001145,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814822  ,      
800,000010001146,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814823  ,      
800,000010001147,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814824  ,      
800,000010001148,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814825  ,      
800,000010001149,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814826  ,      
800,000010001150,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814827  ,      
800,000010001151,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814828  ,      
800,000010001152,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814829  ,      
800,000010001153,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814830  ,      
800,000010001154,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814831  ,      
800,000010001155,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814832  ,      
800,000010001156,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000814833  ,      
